更新区分,品目コード,品名,品名カナ,JANコード,発注コード,基本品目,ブランド名称,販売単価,受注数,単品単位数量単位,入数,メーカーコード,メーカー名,大分類,大分類テキスト,中分類,中分類テキスト,小分類,小分類テキスト,原産国（名称）,質量,質量単位,特長,用途,仕様,仕様２,材質／仕上,セット内容／付属品,注意,後継品,送料無料フラグ,税区分,税率
I,K000004652,アソー(株) ASOH   フレアー式継手 フレアーエルボ FL FL-1402 K000004652,フレアーシキツギテ フレアーエルボ FL FL-1402,,K000004652,,ASOH,1210,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,485,フレアー式継手 フレアーエルボ FL,日本,86,g,拡管した銅管を、機器・装置に接続するための継手。【特長】・エルボタイプ。・フレアージョイント。・ナットを外して銅管に通し、銅管をフレアリングツール等で拡管、本体と挟み込んで締め付ける。■接続種類:管⇔ねじ差し込み式/適用管外径1(inch):6.35/接続ねじの種類1:R(管用テーパおねじ)/ねじの呼び1:1/2B(15A)/最高使用圧力区分(MPa):2.0~7.0MPa/使用温度範囲(℃):-50~150/最高使用圧力(MPa):3.45/材質:[黄銅]C3604BD(黄銅)・C3771BD(黄銅),,本体サイズ：幅1.6×奥行2.9×高さ3.6㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004653,アソー(株) ASOH   フレアー式継手 フレアーエルボ FL FL-1403 K000004653,フレアーシキツギテ フレアーエルボ FL FL-1403,,K000004653,,ASOH,1300,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,485,フレアー式継手 フレアーエルボ FL,日本,103,g,拡管した銅管を、機器・装置に接続するための継手。【特長】・エルボタイプ。・フレアージョイント。・ナットを外して銅管に通し、銅管をフレアリングツール等で拡管、本体と挟み込んで締め付ける。■接続種類:管⇔ねじ差し込み式/適用管外径1(inch):9.53/接続ねじの種類1:R(管用テーパおねじ)/ねじの呼び1:1/2B(15A)/最高使用圧力区分(MPa):2.0~7.0MPa/使用温度範囲(℃):-50~150/最高使用圧力(MPa):3.45/材質:[黄銅]C3604BD(黄銅)・C3771BD(黄銅),,本体サイズ：幅2.1×奥行2.9×高さ3.7㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004654,アソー(株) ASOH   フレアー式継手 フレアーエルボ FL FL-1404 K000004654,フレアーシキツギテ フレアーエルボ FL FL-1404,,K000004654,,ASOH,1350,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,485,フレアー式継手 フレアーエルボ FL,日本,116,g,拡管した銅管を、機器・装置に接続するための継手。【特長】・エルボタイプ。・フレアージョイント。・ナットを外して銅管に通し、銅管をフレアリングツール等で拡管、本体と挟み込んで締め付ける。■接続種類:管⇔ねじ差し込み式/適用管外径1(inch):12.7/接続ねじの種類1:R(管用テーパおねじ)/ねじの呼び1:1/2B(15A)/最高使用圧力区分(MPa):2.0~7.0MPa/使用温度範囲(℃):-50~150/最高使用圧力(MPa):3.45/材質:[黄銅]C3604BD(黄銅)・C3771BD(黄銅),,本体サイズ：幅2.4×奥行2.9×高さ4㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004655,アソー(株) ASOH   フレアー式継手 フレアーエルボ FL FL-1405 K000004655,フレアーシキツギテ フレアーエルボ FL FL-1405,,K000004655,,ASOH,3030,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,485,フレアー式継手 フレアーエルボ FL,日本,199,g,拡管した銅管を、機器・装置に接続するための継手。【特長】・エルボタイプ。・フレアージョイント。・ナットを外して銅管に通し、銅管をフレアリングツール等で拡管、本体と挟み込んで締め付ける。■接続種類:管⇔ねじ差し込み式/適用管外径1(inch):15.88/接続ねじの種類1:R(管用テーパおねじ)/ねじの呼び1:1/2B(15A)/最高使用圧力区分(MPa):2.0~7.0MPa/使用温度範囲(℃):-50~150/最高使用圧力(MPa):3.45/材質:[黄銅]C3604BD(黄銅)・C3771BD(黄銅),,本体サイズ：幅2.7×奥行3.2×高さ4.8㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004656,アソー(株) ASOH   フレアー式継手 フレアーエルボ FL FL-1406 K000004656,フレアーシキツギテ フレアーエルボ FL FL-1406,,K000004656,,ASOH,1210,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,485,フレアー式継手 フレアーエルボ FL,日本,86,g,拡管した銅管を、機器・装置に接続するための継手。【特長】・エルボタイプ。・フレアージョイント。・ナットを外して銅管に通し、銅管をフレアリングツール等で拡管、本体と挟み込んで締め付ける。■接続種類:管⇔ねじ差し込み式/適用管外径1(M)(mm):6/接続ねじの種類1:R(管用テーパおねじ)/ねじの呼び1:1/2B(15A)/最高使用圧力区分(MPa):2.0~7.0MPa/使用温度範囲(℃):-50~150/最高使用圧力(MPa):3.45/材質:[黄銅]C3604BD(黄銅)・C3771BD(黄銅),,本体サイズ：幅1.6×奥行2.9×高さ3.6㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004657,アソー(株) ASOH   フレアー式継手 フレアーエルボ FL FL-1408 K000004657,フレアーシキツギテ フレアーエルボ FL FL-1408,,K000004657,,ASOH,1210,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,485,フレアー式継手 フレアーエルボ FL,日本,87,g,拡管した銅管を、機器・装置に接続するための継手。【特長】・エルボタイプ。・フレアージョイント。・ナットを外して銅管に通し、銅管をフレアリングツール等で拡管、本体と挟み込んで締め付ける。■接続種類:管⇔ねじ差し込み式/適用管外径1(M)(mm):8/接続ねじの種類1:R(管用テーパおねじ)/ねじの呼び1:1/2B(15A)/最高使用圧力区分(MPa):2.0~7.0MPa/使用温度範囲(℃):-50~150/最高使用圧力(MPa):3.45/材質:[黄銅]C3604BD(黄銅)・C3771BD(黄銅),,本体サイズ：幅1.7×奥行2.9×高さ3.6㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004658,アソー(株) ASOH   フレアー式継手 フレアーエルボ FL FL-1410 K000004658,フレアーシキツギテ フレアーエルボ FL FL-1410,,K000004658,,ASOH,1300,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,485,フレアー式継手 フレアーエルボ FL,日本,103,g,拡管した銅管を、機器・装置に接続するための継手。【特長】・エルボタイプ。・フレアージョイント。・ナットを外して銅管に通し、銅管をフレアリングツール等で拡管、本体と挟み込んで締め付ける。■接続種類:管⇔ねじ差し込み式/適用管外径1(M)(mm):10/接続ねじの種類1:R(管用テーパおねじ)/ねじの呼び1:1/2B(15A)/最高使用圧力区分(MPa):2.0~7.0MPa/使用温度範囲(℃):-50~150/最高使用圧力(MPa):3.45/材質:[黄銅]C3604BD(黄銅)・C3771BD(黄銅),,本体サイズ：幅2.1×奥行2.9×高さ3.7㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004659,アソー(株) ASOH   フレアー式継手 フレアーエルボ FL FL-1412 K000004659,フレアーシキツギテ フレアーエルボ FL FL-1412,,K000004659,,ASOH,1350,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,485,フレアー式継手 フレアーエルボ FL,日本,118,g,拡管した銅管を、機器・装置に接続するための継手。【特長】・エルボタイプ。・フレアージョイント。・ナットを外して銅管に通し、銅管をフレアリングツール等で拡管、本体と挟み込んで締め付ける。■接続種類:管⇔ねじ差し込み式/適用管外径1(M)(mm):12/接続ねじの種類1:R(管用テーパおねじ)/ねじの呼び1:1/2B(15A)/最高使用圧力区分(MPa):2.0~7.0MPa/使用温度範囲(℃):-50~150/最高使用圧力(MPa):3.45/材質:[黄銅]C3604BD(黄銅)・C3771BD(黄銅),,本体サイズ：幅2.4×奥行2.9×高さ4㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004660,アソー(株) ASOH   フレアー式継手 フレアーエルボ FL FL-1415 K000004660,フレアーシキツギテ フレアーエルボ FL FL-1415,,K000004660,,ASOH,3030,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,485,フレアー式継手 フレアーエルボ FL,日本,201,g,拡管した銅管を、機器・装置に接続するための継手。【特長】・エルボタイプ。・フレアージョイント。・ナットを外して銅管に通し、銅管をフレアリングツール等で拡管、本体と挟み込んで締め付ける。■接続種類:管⇔ねじ差し込み式/適用管外径1(M)(mm):15/接続ねじの種類1:R(管用テーパおねじ)/ねじの呼び1:1/2B(15A)/最高使用圧力区分(MPa):2.0~7.0MPa/使用温度範囲(℃):-50~150/最高使用圧力(MPa):3.45/材質:[黄銅]C3604BD(黄銅)・C3771BD(黄銅),,本体サイズ：幅2.7×奥行3.2×高さ4.8㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004661,アソー(株) ASOH   フレアー式継手 フレアーエルボ FL FL-1605 K000004661,フレアーシキツギテ フレアーエルボ FL FL-1605,,K000004661,,ASOH,3890,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,485,フレアー式継手 フレアーエルボ FL,日本,201,g,拡管した銅管を、機器・装置に接続するための継手。【特長】・エルボタイプ。・フレアージョイント。・ナットを外して銅管に通し、銅管をフレアリングツール等で拡管、本体と挟み込んで締め付ける。■接続種類:管⇔ねじ差し込み式/適用管外径1(inch):15.88/接続ねじの種類1:R(管用テーパおねじ)/ねじの呼び1:3/4B(20A)/最高使用圧力区分(MPa):2.0~7.0MPa/使用温度範囲(℃):-50~150/最高使用圧力(MPa):3.45/材質:[黄銅]C3604BD(黄銅)・C3771BD(黄銅),,本体サイズ：幅2.7×奥行3.4×高さ4.8㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004662,アソー(株) ASOH   フレアー式継手 フレアーエルボ FL FL-1606 K000004662,フレアーシキツギテ フレアーエルボ FL FL-1606,,K000004662,,ASOH,4150,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,485,フレアー式継手 フレアーエルボ FL,日本,237,g,拡管した銅管を、機器・装置に接続するための継手。【特長】・エルボタイプ。・フレアージョイント。・ナットを外して銅管に通し、銅管をフレアリングツール等で拡管、本体と挟み込んで締め付ける。■接続種類:管⇔ねじ差し込み式/適用管外径1(inch):19.05/接続ねじの種類1:R(管用テーパおねじ)/ねじの呼び1:3/4B(20A)/最高使用圧力区分(MPa):2.0~7.0MPa/使用温度範囲(℃):-50~150/最高使用圧力(MPa):3.45/材質:[黄銅]C3604BD(黄銅)・C3771BD(黄銅),,本体サイズ：幅3.2×奥行3.4×高さ5.2㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004663,アソー(株) ASOH   フレアー式継手 フレアーエルボ FL FL-1615 K000004663,フレアーシキツギテ フレアーエルボ FL FL-1615,,K000004663,,ASOH,3890,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,485,フレアー式継手 フレアーエルボ FL,日本,203,g,拡管した銅管を、機器・装置に接続するための継手。【特長】・エルボタイプ。・フレアージョイント。・ナットを外して銅管に通し、銅管をフレアリングツール等で拡管、本体と挟み込んで締め付ける。■接続種類:管⇔ねじ差し込み式/適用管外径1(M)(mm):15/接続ねじの種類1:R(管用テーパおねじ)/ねじの呼び1:3/4B(20A)/最高使用圧力区分(MPa):2.0~7.0MPa/使用温度範囲(℃):-50~150/最高使用圧力(MPa):3.45/材質:[黄銅]C3604BD(黄銅)・C3771BD(黄銅),,本体サイズ：幅2.7×奥行3.4×高さ4.8㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004674,アソー(株) ASOH   フレアー式継手 フレアーキャップ FN FN-0006 K000004674,フレアーシキツギテ フレアーキャップ FN FN-0006,,K000004674,,ASOH,170,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,486,フレアー式継手 フレアーキャップ FN,日本,20,g,フレアージョイントのフレアー面を保護するためのパーツ。【特長】・ネジは、アソーのフレアージョイント各種に取り付け可能な、UNF(ユニファイ)ネジを切っている。・管用ネジとは異なるので注意。■取付ネジ種類(関連部品):UNF(細目めねじ)/取付ネジ呼び(関連部品):7/16-20/使用温度範囲(関連部品)(℃):-50~150/最高使用圧力(関連部品)(MPa):3.45/材質:[黄銅]C3604BD(黄銅),,本体サイズ：幅1.6×奥行1.75×高さ1.6㎝,,C3604BD,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004675,アソー(株) ASOH   フレアー式継手 フレアーキャップ FN FN-0008 K000004675,フレアーシキツギテ フレアーキャップ FN FN-0008,,K000004675,,ASOH,180,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,486,フレアー式継手 フレアーキャップ FN,日本,22,g,フレアージョイントのフレアー面を保護するためのパーツ。【特長】・ネジは、アソーのフレアージョイント各種に取り付け可能な、UNF(ユニファイ)ネジを切っている。・管用ネジとは異なるので注意。■取付ネジ種類(関連部品):UNF(細目めねじ)/取付ネジ呼び(関連部品):1/2-20/使用温度範囲(関連部品)(℃):-50~150/最高使用圧力(関連部品)(MPa):3.45/材質:[黄銅]C3604BD(黄銅),,本体サイズ：幅1.7×奥行1.8×高さ1.7㎝,,C3604BD,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004676,アソー(株) ASOH   フレアー式継手 フレアーキャップ FN FN-0010 K000004676,フレアーシキツギテ フレアーキャップ FN FN-0010,,K000004676,,ASOH,270,1,,,,アソー(株),daidoKKK,配管部品,kkk02,銅管用継手,486,フレアー式継手 フレアーキャップ FN,日本,37,g,フレアージョイントのフレアー面を保護するためのパーツ。【特長】・ネジは、アソーのフレアージョイント各種に取り付け可能な、UNF(ユニファイ)ネジを切っている。・管用ネジとは異なるので注意。■取付ネジ種類(関連部品):UNF(細目めねじ)/取付ネジ呼び(関連部品):5/8-18/使用温度範囲(関連部品)(℃):-50~150/最高使用圧力(関連部品)(MPa):3.45/材質:[黄銅]C3604BD(黄銅),,本体サイズ：幅2.1×奥行2.1×高さ2.1㎝,,C3604BD,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
